-0.031004753,-0.028227204,0.777659595,-0.011480138,-0.012023654,-0.701082199,0.712886659,0.078395598,0.044698324,0.207295224,0.045570165,-0.058204394,-0.187471673,0.090429440,-0.044763420,-0.356689066,0.046308398,-0.103243187,0.184849903,-0.027062353,0.152129829,0.195892081,0.166373745,0.922129989,0.149024844,0.082827553,-0.198625833,-0.013460853,0.998709261,-0.120729558
-0.031004779,-0.028227322,0.777659893,-0.011480138,-0.012023654,-0.701082199,0.712886659,0.078414708,0.044695765,0.207294524,0.045520775,-0.058184575,-0.187471718,0.091437452,-0.044367578,-0.356742322,0.043931808,-0.102315530,0.184839398,-0.027065575,0.153306365,0.196598858,0.168232292,0.920986295,0.149875566,0.084696040,-0.199543953,-0.014653175,0.996727526,-0.120940983
-0.031004798,-0.028227411,0.777660072,-0.011479948,-0.012021373,-0.701080657,0.712888217,0.078426853,0.044694073,0.207294330,0.045488223,-0.058172744,-0.187471747,0.092108667,-0.044103868,-0.356778204,0.042348050,-0.101748720,0.184832990,-0.027067700,0.154450029,0.197299138,0.170033544,0.919881225,0.150687367,0.086480103,-0.200455874,-0.015816076,0.994839430,-0.121142596
-0.031004798,-0.028227445,0.777660072,-0.011479948,-0.012021373,-0.701080657,0.712888217,0.078425065,0.044694126,0.207295090,0.045489345,-0.058176894,-0.187471792,0.092106283,-0.044104431,-0.356779516,0.042349949,-0.101903602,0.184834749,-0.027067624,0.155527949,0.197986320,0.171720162,0.918853521,0.151421338,0.088095322,-0.201355368,-0.016920134,0.993138611,-0.121324599
-0.031004790,-0.028227452,0.777659893,-0.011479151,-0.012020618,-0.701080940,0.712887964,0.078416154,0.044695504,0.207295448,0.045511000,-0.058185529,-0.187471807,0.091668591,-0.044275779,-0.356755972,0.043380935,-0.102304518,0.184839085,-0.027066974,0.156421840,0.198664069,0.173303872,0.918016315,0.152121007,0.089641169,-0.202246368,-0.017975483,0.991512656,-0.121477515
-0.031004781,-0.028227445,0.777659655,-0.011479151,-0.012020618,-0.701080940,0.712887964,0.078403689,0.044697545,0.207295597,0.045542922,-0.058196407,-0.187471852,0.091013245,-0.044532526,-0.356720030,0.044926465,-0.102828465,0.184844717,-0.027066033,0.157223731,0.199337095,0.174836114,0.917274356,0.152803525,0.091152325,-0.203133076,-0.019006476,0.989924133,-0.121615902
-0.031004772,-0.028227445,0.777659535,-0.011479370,-0.012021828,-0.701081769,0.712887125,0.078395970,0.044698305,0.207296506,0.045559183,-0.058205411,-0.187471837,0.090741068,-0.044639092,-0.356706023,0.045563862,-0.103187770,0.184849232,-0.027065072,0.158052772,0.199980080,0.176196069,0.916503191,0.153354347,0.092403032,-0.203985423,-0.019933080,0.988604784,-0.121726066
-0.031004773,-0.028227476,0.777659476,-0.011478575,-0.012021761,-0.701082588,0.712886334,0.078394368,0.044698704,0.207296416,0.045561288,-0.058207098,-0.187471867,0.090818875,-0.044608347,-0.356710166,0.045378849,-0.103124209,0.184848607,-0.027065504,0.158845201,0.200629145,0.177533180,0.915771544,0.153893843,0.093636334,-0.204847381,-0.020849373,0.987304568,-0.121824011
-0.031004796,-0.028227573,0.777659774,-0.011478575,-0.012021761,-0.701082588,0.712886334,0.078405008,0.044698384,0.207294330,0.045535080,-0.058194153,-0.187472001,0.091596663,-0.044302974,-0.356750578,0.043548997,-0.102214925,0.184837669,-0.027068723,0.159564465,0.201290295,0.178824678,0.915119052,0.154410630,0.094834834,-0.205728665,-0.021745037,0.986042500,-0.121897526
-0.031004801,-0.028227612,0.777659774,-0.011479350,-0.012020511,-0.701080879,0.712888023,0.078374445,0.044705458,0.207292378,0.045602087,-0.058213674,-0.187472150,0.091817319,-0.044216223,-0.356762648,0.043028340,-0.102033690,0.184835732,-0.027069567,0.160203636,0.201926947,0.180003434,0.914558470,0.154852808,0.095925912,-0.206580028,-0.022570036,0.984908462,-0.121941939
-0.031004796,-0.028227624,0.777659714,-0.011479350,-0.012020511,-0.701080879,0.712888023,0.078323297,0.044716232,0.207290530,0.045715701,-0.058249429,-0.187472299,0.091759428,-0.044238783,-0.356760591,0.043162275,-0.102216475,0.184838295,-0.027069224,0.160802752,0.202551335,0.181125849,0.914043844,0.155257657,0.096963271,-0.207416460,-0.023359701,0.983838558,-0.121971793
-0.031004790,-0.028227635,0.777659655,-0.011478778,-0.012020166,-0.701081187,0.712887735,0.078372277,0.044705018,0.207293302,0.045605958,-0.058215834,-0.187472075,0.091551512,-0.044320334,-0.356748879,0.043651804,-0.102368563,0.184840024,-0.027068956,0.161350727,0.203171730,0.182150513,0.913572788,0.155611798,0.097912326,-0.208251223,-0.024089113,0.982846856,-0.121965915
-0.031004790,-0.028227663,0.777659655,-0.011478605,-0.012020481,-0.701081516,0.712887408,0.078406297,0.044697527,0.207294971,0.045530051,-0.058191992,-0.187471926,0.091458850,-0.044356663,-0.356743753,0.043871835,-0.102416731,0.184840485,-0.027069334,0.161859214,0.203777745,0.183124706,0.913146019,0.155939266,0.098819286,-0.209067658,-0.024785191,0.981907129,-0.121948868
-0.031004800,-0.028227717,0.777659655,-0.011478605,-0.012020481,-0.701081516,0.712887408,0.078410372,0.044697486,0.207294434,0.045521833,-0.058187675,-0.187471941,0.091596715,-0.044302542,-0.356751680,0.043552876,-0.102257065,0.184838399,-0.027071005,0.162288815,0.204355031,0.183997974,0.912807584,0.156213388,0.099642053,-0.209847480,-0.025414605,0.981071532,-0.121909492
-0.031004792,-0.028227720,0.777659655,-0.011479271,-0.012020511,-0.701080609,0.712888289,0.078409508,0.044697206,0.207294703,0.045522891,-0.058188282,-0.187471911,0.091542073,-0.044324003,-0.356748760,0.043679006,-0.102320358,0.184839264,-0.027070623,0.162664354,0.204944283,0.184834525,0.912515998,0.156470314,0.100431815,-0.210645199,-0.026022727,0.980253816,-0.121845707
-0.031004773,-0.028227700,0.777659595,-0.011479271,-0.012020511,-0.701080609,0.712888289,0.078406170,0.044696815,0.207295343,0.045528587,-0.058191348,-0.187471882,0.091391176,-0.044383261,-0.356740415,0.044027679,-0.102495134,0.184841618,-0.027069217,0.163012877,0.205539510,0.185652718,0.912247837,0.156718642,0.101205088,-0.211451888,-0.026620204,0.979445100,-0.121769726
-0.031000115,-0.028171029,0.777112842,-0.011478273,-0.012020340,-0.701081520,0.712887412,0.076607332,0.044989966,0.207307160,0.048860520,-0.065410510,-0.186228454,0.090149119,-0.044869222,-0.355901718,0.047231376,-0.105295524,0.184400409,-0.026293933,0.163581535,0.206149399,0.186009973,0.906176031,0.167034522,0.102753647,-0.212262928,-0.026952820,0.979200125,-0.127996281
-0.030802857,-0.028171763,0.776576519,-0.011333392,-0.011841725,-0.700745109,0.713223401,0.074795172,0.045194305,0.207418978,0.052670926,-0.069864579,-0.183739901,0.089186020,-0.045460377,-0.353776008,0.050116204,-0.105057932,0.183776915,-0.025837807,0.165435001,0.206880599,0.186906248,0.900230527,0.172997758,0.102831438,-0.213226348,-0.027692005,0.974850535,-0.135730639
-0.030220410,-0.028287305,0.776060939,-0.011333392,-0.011841725,-0.700745109,0.713223401,0.072956383,0.045221049,0.207730830,0.057438258,-0.068788514,-0.178761080,0.088780835,-0.046261929,-0.349076211,0.052363303,-0.098744459,0.182788819,-0.026019985,0.169858068,0.207854345,0.188880563,0.894537508,0.170255750,0.099967681,-0.214494556,-0.029244319,0.962291777,-0.146480575
-0.028924631,-0.028157488,0.775164127,-0.011385999,-0.011450619,-0.700938286,0.713039102,0.068372190,0.044482410,0.207133263,0.066087924,-0.072976999,-0.172911361,0.084247820,-0.049497277,-0.343840837,0.060695432,-0.096260220,0.182317585,-0.025911327,0.170323029,0.208405837,0.187882662,0.890916586,0.168287665,0.106588870,-0.215244830,-0.027411835,0.969708204,-0.146905035
-0.027272183,-0.027904999,0.774076760,-0.011078833,-0.010920284,-0.700777482,0.713210297,0.062415298,0.043361079,0.206081003,0.076678760,-0.079797767,-0.166626170,0.077650882,-0.053949527,-0.338337749,0.072070077,-0.095690601,0.182104811,-0.025657257,0.168808907,0.208746195,0.185398668,0.888331592,0.166706532,0.117952526,-0.215736151,-0.023886953,0.987112164,-0.142166778
-0.025369439,-0.027541455,0.772563696,-0.010493560,-0.009891003,-0.700308422,0.713694730,0.050952118,0.043090582,0.204777241,0.095757887,-0.089694090,-0.160519958,0.071611330,-0.057432696,-0.332579911,0.080277428,-0.087603837,0.180011004,-0.025894377,0.169979066,0.209127009,0.181811988,0.878382802,0.178267449,0.127080694,-0.216403186,-0.020274531,0.975356340,-0.146229759
-0.023301641,-0.026984248,0.770845175,-0.009461205,-0.008428719,-0.700059032,0.713972544,0.035401333,0.043060124,0.203753427,0.120724089,-0.101340294,-0.154323995,0.059636332,-0.062661968,-0.325673044,0.098248407,-0.084191896,0.178379849,-0.025868485,0.171587795,0.209654152,0.176576316,0.865103364,0.188482329,0.138331935,-0.217378542,-0.015350209,0.962533474,-0.148122758
-0.020903731,-0.026039723,0.768715620,-0.007534673,-0.006100416,-0.700246784,0.713835034,0.011675405,0.043509744,0.203289449,0.157464400,-0.116486222,-0.147948593,0.035790525,-0.071383432,-0.316468060,0.135746509,-0.090129510,0.177673921,-0.025316570,0.174073726,0.210474014,0.168042630,0.845162868,0.196005210,0.153829277,-0.218970478,-0.007802094,0.947576821,-0.145675778
-0.018380255,-0.024227887,0.765866458,-0.004587736,-0.002797636,-0.701319077,0.712827243,-0.023954781,0.045587275,0.206230924,0.212902874,-0.143848538,-0.141511530,-0.001785737,-0.082916692,-0.305400014,0.193692893,-0.098603994,0.176883474,-0.024009332,0.172186375,0.210847840,0.156848639,0.826550424,0.192120612,0.174984336,-0.219999954,0.002865158,0.938626409,-0.130393162
-0.015793988,-0.021982390,0.762657583,-0.001130513,0.000992431,-0.702817824,0.711368289,-0.065537162,0.048478771,0.210875154,0.277690530,-0.177319095,-0.135043636,-0.046227299,-0.095855869,-0.293400377,0.261863559,-0.108346932,0.176050782,-0.022324435,0.168112412,0.210998625,0.144324481,0.808602035,0.182532296,0.198968276,-0.220748216,0.015091999,0.932679236,-0.108692706
-0.012844705,-0.018629406,0.757777929,0.003754342,0.006081441,-0.706119095,0.708057021,-0.120779812,0.053832978,0.219143748,0.359534502,-0.208618358,-0.125779748,-0.111089818,-0.111733608,-0.273700356,0.356501311,-0.110121250,0.169231862,-0.019500330,0.161800623,0.212583482,0.143629953,0.783492088,0.171059221,0.172083676,-0.223747194,0.014549501,0.912192702,-0.111355901
-0.009932885,-0.014979566,0.752418816,0.009318117,0.011847849,-0.709701196,0.704341546,-0.177972510,0.060290173,0.229372263,0.441924661,-0.245322287,-0.116653189,-0.183997333,-0.126315594,-0.253185630,0.461928785,-0.115246184,0.160293415,-0.016713817,0.153225183,0.214160547,0.143862814,0.750958323,0.153390869,0.149626017,-0.226729199,0.014985169,0.900194883,-0.109751150
